match_id,source_match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo_pre,away_elo_pre,elo_diff,is_friendly,is_qualifier,is_world_cup,is_continental,is_competitive,tournament_type,home_is_host,away_is_host,went_to_shootout
3542,8531,1971-08-26,India,Malaysia,6,0,Friendly,Kallang,Singapore,True,1470.04,1521.96,-51.92,True,False,False,False,False,friendly,False,False,False
3543,8532,1971-08-26,Thailand,Vietnam Republic,1,2,Friendly,Kallang,Singapore,True,1406.32,1403.77,2.55,True,False,False,False,False,friendly,False,False,False
3544,8533,1971-08-27,Singapore,Indonesia,3,2,Friendly,Kallang,Singapore,False,1240.87,1571.05,-230.18,True,False,False,False,False,friendly,True,False,False
3545,8534,1971-08-28,India,Vietnam Republic,0,0,Friendly,Kallang,Singapore,True,1494.45,1413.84,80.6,True,False,False,False,False,friendly,False,False,False
3546,8535,1971-08-30,Tahiti,Fiji,5,2,Friendly,Papeete,Tahiti,False,1589.47,1406.59,282.88,True,False,False,False,False,friendly,True,False,False
3547,8536,1971-09-01,Hungary,Yugoslavia,2,1,Friendly,Budapest,Hungary,False,1740.13,1755.21,84.93,True,False,False,False,False,friendly,True,False,False
3548,8537,1971-09-01,Senegal,Guinea,0,0,African Cup of Nations qualification,Dakar,Senegal,False,1531.37,1624.64,6.72,False,True,False,True,True,qualifier,True,False,False
3549,8538,1971-09-04,Austria,Sweden,1,0,UEFA Euro qualification,Vienna,Austria,False,1612.62,1752.03,-39.4,False,True,False,True,True,qualifier,True,False,False
3550,8539,1971-09-05,Honduras,Guatemala,1,0,CONCACAF Championship qualification,Tegucigalpa,Honduras,False,1468.11,1633.07,-64.96,False,True,False,True,True,qualifier,True,False,False
3551,8540,1971-09-08,Denmark,Finland,0,0,Nordic Championship,Copenhagen,Denmark,False,1450.6,1264.18,286.43,False,False,False,False,True,other,True,False,False
3552,8541,1971-09-08,Germany,Mexico,5,0,Friendly,Hanover,Germany,False,1907.12,1624.02,383.1,True,False,False,False,False,friendly,True,False,False
3553,8542,1971-09-08,Norway,France,1,3,UEFA Euro qualification,Oslo,Norway,False,1401.02,1662.51,-161.49,False,True,False,True,True,qualifier,True,False,False
3554,8543,1971-09-09,El Salvador,Nicaragua,3,2,CONCACAF Championship qualification,San Salvador,El Salvador,False,1472.35,1218.63,353.72,False,True,False,True,True,qualifier,True,False,False
3555,8544,1971-09-09,Fiji,New Caledonia,1,5,South Pacific Games,Papeete,Tahiti,True,1400.85,1618.59,-217.74,False,False,False,False,True,other,False,False,False
3556,8545,1971-09-09,Tahiti,Papua New Guinea,2,2,South Pacific Games,Papeete,Tahiti,False,1595.21,1435.93,259.28,False,False,False,False,True,other,True,False,False
3557,8546,1971-09-10,South Korea,Iran,2,0,Friendly,Seoul,South Korea,False,1653.44,1583.11,170.33,True,False,False,False,False,friendly,True,False,False
3558,8547,1971-09-11,Cook Islands,Papua New Guinea,1,16,South Pacific Games,Papeete,Tahiti,True,1500.0,1445.42,54.58,False,False,False,False,True,other,False,False,False
3559,8548,1971-09-11,Fiji,Vanuatu,4,6,South Pacific Games,Papeete,Tahiti,True,1388.35,1395.09,-6.74,False,False,False,False,True,other,False,False,False
3560,8549,1971-09-12,Guatemala,Honduras,1,1,CONCACAF Championship qualification,Guatemala City,Guatemala,False,1609.37,1491.8,217.57,False,True,False,True,True,qualifier,True,False,False
3561,8550,1971-09-12,South Korea,Iran,0,2,Friendly,Seoul,South Korea,False,1661.62,1574.93,186.7,True,False,False,False,False,friendly,True,False,False
3562,8551,1971-09-13,New Caledonia,Vanuatu,0,0,South Pacific Games,Papeete,Tahiti,True,1631.08,1417.15,213.93,False,False,False,False,True,other,False,False,False
3563,8552,1971-09-13,Tahiti,Cook Islands,30,0,South Pacific Games,Papeete,Tahiti,False,1585.71,1443.65,242.06,False,False,False,False,True,other,True,False,False
3564,8553,1971-09-15,Cook Islands,Fiji,1,15,South Pacific Games,Papeete,Tahiti,True,1413.08,1366.29,46.79,False,False,False,False,True,other,False,False,False
3565,8554,1971-09-15,El Salvador,Nicaragua,1,0,CONCACAF Championship qualification,San Salvador,El Salvador,False,1476.97,1214.02,362.95,False,True,False,True,True,qualifier,True,False,False
3566,8555,1971-09-15,Suriname,Guyana,4,1,CONCACAF Championship qualification,Paramaribo,Dutch Guyana,False,1615.49,1321.76,393.74,False,True,False,True,True,qualifier,False,False,False
3567,8556,1971-09-16,New Caledonia,Papua New Guinea,4,0,South Pacific Games,Papeete,Tahiti,True,1622.86,1501.77,121.09,False,False,False,False,True,other,False,False,False
3568,8557,1971-09-16,Tahiti,Vanuatu,1,2,South Pacific Games,Papeete,Tahiti,False,1616.29,1425.38,290.91,False,False,False,False,True,other,True,False,False
3569,8558,1971-09-18,German DR,Mexico,1,1,Friendly,Leipzig,German DR,False,1778.84,1620.05,258.79,True,False,False,False,False,friendly,True,False,False
3570,8559,1971-09-18,New Caledonia,Vanuatu,7,1,South Pacific Games,Papeete,Tahiti,True,1641.56,1450.64,190.92,False,False,False,False,True,other,False,False,False
3571,8560,1971-09-18,Russia,India,5,0,Friendly,Moscow,Soviet Union,False,1859.21,1492.17,467.05,True,False,False,False,False,friendly,False,False,False
3572,8561,1971-09-18,Tahiti,Papua New Guinea,8,1,South Pacific Games,Papeete,Tahiti,False,1591.02,1483.07,207.96,False,False,False,False,True,other,True,False,False
3573,8562,1971-09-21,Guyana,Suriname,2,3,CONCACAF Championship qualification,Georgetown,Guyana,False,1315.18,1622.07,-206.89,False,True,False,True,True,qualifier,True,False,False
3574,8563,1971-09-22,Finland,Romania,0,4,UEFA Euro qualification,Helsinki,Finland,False,1274.34,1659.43,-285.09,False,True,False,True,True,qualifier,True,False,False
3575,8564,1971-09-22,Poland,Turkey,5,1,UEFA Euro qualification,Kraków,Poland,False,1680.28,1509.92,270.36,False,True,False,True,True,qualifier,True,False,False
3576,8565,1971-09-22,Russia,Northern Ireland,1,0,UEFA Euro qualification,Moscow,Soviet Union,False,1861.76,1601.58,360.18,False,True,False,True,True,qualifier,False,False,False
3577,8566,1971-09-22,Yugoslavia,Mexico,4,0,Friendly,Sarajevo,Yugoslavia,False,1747.6,1626.37,221.23,True,False,False,False,False,friendly,True,False,False
3578,8567,1971-09-25,German DR,Czechoslovakia,1,1,Friendly,Berlin,German DR,False,1772.52,1720.8,151.71,True,False,False,False,False,friendly,True,False,False
3579,8568,1971-09-25,Hungary,Bulgaria,2,0,UEFA Euro qualification,Budapest,Hungary,False,1747.74,1677.21,170.53,False,True,False,True,True,qualifier,True,False,False
3580,8569,1971-09-25,Italy,Mexico,2,0,Friendly,Genoa,Italy,False,1876.43,1618.17,358.26,True,False,False,False,False,friendly,True,False,False
3581,8570,1971-09-25,Kenya,Tanzania,1,1,Friendly,Nairobi,Kenya,False,1486.61,1391.14,195.47,True,False,False,False,False,friendly,True,False,False
3582,8571,1971-09-26,Norway,Denmark,1,4,Nordic Championship,Oslo,Norway,False,1384.04,1440.44,43.6,False,False,False,False,True,other,True,False,False
3583,8572,1971-09-26,Switzerland,Turkey,4,0,Friendly,Zürich,Switzerland,False,1573.19,1496.85,176.33,True,False,False,False,False,friendly,True,False,False
3584,8573,1971-09-26,Uganda,Zanzibar,3,1,Friendly,Nairobi,Kenya,True,1457.99,1201.86,256.13,True,False,False,False,False,friendly,False,False,False
3585,8574,1971-09-29,Uganda,Tanzania,0,0,Friendly,Nairobi,Kenya,True,1463.58,1396.24,67.34,True,False,False,False,False,friendly,False,False,False
3586,8575,1971-09-30,Greece,Mexico,0,1,Friendly,Salonica,Greece,False,1516.64,1614.79,1.86,True,False,False,False,False,friendly,True,False,False
3587,8576,1971-09-30,Kenya,Zanzibar,4,0,Friendly,Nairobi,Kenya,False,1481.51,1196.27,385.24,True,False,False,False,False,friendly,True,False,False
3588,8577,1971-10-01,Jamaica,Cuba,0,1,CONCACAF Championship qualification,Kingston,Jamaica,False,1313.55,1252.85,160.7,False,True,False,True,True,qualifier,True,False,False
3589,8578,1971-10-02,Tanzania,Zanzibar,1,1,Friendly,Nairobi,Kenya,True,1398.15,1192.59,205.56,True,False,False,False,False,friendly,False,False,False
3590,8579,1971-10-03,Kenya,Uganda,2,0,Friendly,Nairobi,Kenya,False,1485.19,1461.67,123.53,True,False,False,False,False,friendly,True,False,False
3591,8580,1971-10-04,Cuba,Jamaica,0,0,CONCACAF Championship qualification,Havana,Cuba,False,1281.49,1284.9,96.59,False,True,False,True,True,qualifier,True,False,False
3592,8581,1971-10-06,Bermuda,Mexico,0,2,CONCACAF Championship qualification,Hamilton,Bermuda,False,1360.26,1624.84,-164.58,False,True,False,True,True,qualifier,True,False,False
3593,8582,1971-10-06,Mexico,Bermuda,4,0,CONCACAF Championship qualification,Mexico City,Mexico,False,1641.6,1343.49,398.11,False,True,False,True,True,qualifier,True,False,False
3594,8583,1971-10-08,Lesotho,Malawi,0,0,Friendly,Maseru,Lesotho,False,1471.3,1364.45,206.84,True,False,False,False,False,friendly,True,False,False
3595,8584,1971-10-09,France,Hungary,0,2,UEFA Euro qualification,Colombes,France,False,1679.49,1764.09,15.4,False,True,False,True,True,qualifier,True,False,False
3596,8585,1971-10-09,Italy,Sweden,3,0,UEFA Euro qualification,Milan,Italy,False,1879.81,1729.77,250.04,False,True,False,True,True,qualifier,True,False,False
3597,8586,1971-10-10,Austria,Republic of Ireland,6,0,UEFA Euro qualification,Linz,Austria,False,1634.88,1408.7,326.18,False,True,False,True,True,qualifier,True,False,False
3598,8587,1971-10-10,Lesotho,Malawi,0,2,Friendly,Maseru,Lesotho,False,1465.96,1369.79,196.17,True,False,False,False,False,friendly,True,False,False
3599,8588,1971-10-10,Netherlands,German DR,3,2,UEFA Euro qualification,Rotterdam,Netherlands,False,1592.24,1768.41,-76.17,False,True,False,True,True,qualifier,True,False,False
3600,8589,1971-10-10,Poland,Germany,1,3,UEFA Euro qualification,Warsaw,Poland,False,1693.34,1911.09,-117.75,False,True,False,True,True,qualifier,True,False,False
3601,8590,1971-10-13,Guinea,Mali,0,0,African Cup of Nations qualification,Conakry,Guinea,False,1625.03,1532.99,192.04,False,True,False,True,True,qualifier,True,False,False
3602,8591,1971-10-13,Ivory Coast,Congo,3,2,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1639.86,1536.65,203.21,False,True,False,True,True,qualifier,True,False,False
3603,8592,1971-10-13,Morocco,Egypt,3,0,African Cup of Nations qualification,Casablanca,Morocco,False,1554.65,1749.61,-94.96,False,True,False,True,True,qualifier,True,False,False
3604,8593,1971-10-13,Northern Ireland,Russia,1,1,UEFA Euro qualification,Belfast,Northern Ireland,False,1597.11,1866.23,-169.11,False,True,False,True,True,qualifier,True,False,False
3605,8594,1971-10-13,Scotland,Portugal,2,1,UEFA Euro qualification,Glasgow,Scotland,False,1579.26,1679.21,0.05,False,True,False,True,True,qualifier,True,False,False
3606,8595,1971-10-13,Switzerland,England,2,3,UEFA Euro qualification,Basel,Switzerland,False,1583.16,1904.92,-221.76,False,True,False,True,True,qualifier,True,False,False
3607,8596,1971-10-13,Togo,Ghana,0,0,African Cup of Nations qualification,Lomé,Togo,False,1419.93,1765.08,-245.15,False,True,False,True,True,qualifier,True,False,False
3608,8597,1971-10-13,Wales,Finland,3,0,UEFA Euro qualification,Swansea,Wales,False,1531.7,1262.16,369.54,False,True,False,True,True,qualifier,True,False,False
3609,8598,1971-10-13,Zambia,DR Congo,2,1,African Cup of Nations qualification,Ndola,Zambia,False,1607.47,1733.71,-26.24,False,True,False,True,True,qualifier,True,False,False
3610,8599,1971-10-16,Yugoslavia,German DR,0,0,UEFA Euro qualification,Belgrade,Yugoslavia,False,1755.8,1744.09,111.71,False,True,False,True,True,qualifier,True,False,False
3611,8600,1971-10-17,Zambia,Kenya,0,2,Friendly,Ndola,Zambia,False,1628.97,1495.07,233.9,True,False,False,False,False,friendly,True,False,False
3612,8601,1971-10-20,Zambia,Kenya,3,1,Friendly,Kitwe,Zambia,False,1605.17,1518.88,186.29,True,False,False,False,False,friendly,True,False,False
3613,8602,1971-10-23,Zambia,Kenya,0,1,Friendly,Lusaka,Zambia,False,1612.82,1511.23,201.59,True,False,False,False,False,friendly,True,False,False
3614,8603,1971-10-27,Congo,Ivory Coast,2,0,African Cup of Nations qualification,Brazzaville,Congo,False,1527.18,1649.34,-22.16,False,True,False,True,True,qualifier,True,False,False
3615,8604,1971-10-27,Czechoslovakia,Wales,1,0,UEFA Euro qualification,Prague,Czechoslovakia,False,1724.91,1539.15,285.76,False,True,False,True,True,qualifier,True,False,False
3616,8605,1971-10-27,DR Congo,Zambia,3,0,African Cup of Nations qualification,Kinshasa,Zaïre,False,1712.2,1597.59,214.61,False,True,False,True,True,qualifier,False,False,False
3617,8606,1971-10-27,Egypt,Morocco,3,2,African Cup of Nations qualification,Cairo,Egypt,False,1705.28,1598.99,206.29,False,True,False,True,True,qualifier,True,False,False
3618,8607,1971-10-27,Ghana,Togo,0,1,African Cup of Nations qualification,Accra,Ghana,False,1752.92,1432.08,420.83,False,True,False,True,True,qualifier,True,False,False
3619,8608,1971-10-27,Hungary,Norway,4,0,UEFA Euro qualification,Budapest,Hungary,False,1795.42,1354.51,540.91,False,True,False,True,True,qualifier,True,False,False
3620,8609,1971-10-27,Mali,Guinea,3,1,African Cup of Nations qualification,Bamako,Mali,False,1543.04,1614.98,28.06,False,True,False,True,True,qualifier,True,False,False
3621,8610,1971-10-27,Spain,Russia,0,0,UEFA Euro qualification,Seville,Spain,False,1720.26,1857.19,-36.93,False,True,False,True,True,qualifier,True,False,False
3622,8611,1971-10-27,Uruguay,Chile,3,0,Copa Juan Pinto Durán,Montevideo,Uruguay,False,1706.43,1624.68,181.74,False,False,False,False,True,other,True,False,False
3623,8612,1971-10-27,Yugoslavia,Luxembourg,0,0,UEFA Euro qualification,Titograd,Yugoslavia,False,1749.58,1174.72,674.87,False,True,False,True,True,qualifier,True,False,False
3624,8613,1971-10-28,Singapore,Thailand,0,1,Vietnam Independence Cup,Saigon,Vietnam Republic,True,1256.67,1396.24,-139.57,False,False,False,False,True,other,False,False,False
3625,8614,1971-10-28,Vietnam Republic,Malaysia,0,1,Vietnam Independence Cup,Saigon,Vietnam Republic,False,1416.12,1497.56,18.56,False,False,False,False,True,other,True,False,False
3626,8615,1971-10-30,Malaysia,Singapore,1,1,Vietnam Independence Cup,Saigon,Vietnam Republic,True,1513.36,1247.39,265.97,False,False,False,False,True,other,False,False,False
3627,8616,1971-10-30,Vietnam Republic,Thailand,3,0,Vietnam Independence Cup,Saigon,Vietnam Republic,False,1400.32,1405.52,94.8,False,False,False,False,True,other,True,False,False
3628,8617,1971-10-31,Martinique,Haiti,2,2,Friendly,Fort-de-France,Martinique,False,1538.3,1529.9,108.4,True,False,False,False,False,friendly,True,False,False
3629,8618,1971-10-31,Singapore,Thailand,3,1,Vietnam Independence Cup,Saigon,Vietnam Republic,True,1257.06,1386.26,-129.2,False,False,False,False,True,other,False,False,False
3630,8619,1971-10-31,Vietnam Republic,Malaysia,1,1,Vietnam Independence Cup,Saigon,Vietnam Republic,False,1419.58,1503.7,15.88,False,False,False,False,True,other,True,False,False
3631,8620,1971-11-03,Chile,Uruguay,5,0,Copa Juan Pinto Durán,Santiago,Chile,False,1611.03,1720.07,-9.04,False,False,False,False,True,other,True,False,False
3632,8621,1971-11-07,Belgium,Luxembourg,1,0,Friendly,Verviers,Belgium,False,1700.85,1193.91,606.94,True,False,False,False,False,friendly,True,False,False
3633,8622,1971-11-07,Thailand,Singapore,2,0,King's Cup,Bangkok,Thailand,False,1355.76,1287.56,168.2,False,False,False,False,True,other,True,False,False
3634,8623,1971-11-08,South Korea,Malaysia,2,2,King's Cup,Bangkok,Thailand,True,1639.26,1504.38,134.87,False,False,False,False,True,other,False,False,False
3635,8624,1971-11-09,Singapore,Vietnam Republic,4,5,King's Cup,Bangkok,Thailand,True,1275.18,1418.9,-143.72,False,False,False,False,True,other,False,False,False
3636,8625,1971-11-10,England,Switzerland,1,1,UEFA Euro qualification,London,England,False,1913.65,1574.44,439.21,False,True,False,True,True,qualifier,True,False,False
3637,8626,1971-11-10,France,Bulgaria,2,1,UEFA Euro qualification,Nantes,France,False,1648.16,1660.85,87.31,False,True,False,True,True,qualifier,True,False,False
3638,8627,1971-11-10,Indonesia,Malaysia,2,0,King's Cup,Bangkok,Thailand,True,1555.25,1509.93,45.32,False,False,False,False,True,other,False,False,False
3639,8628,1971-11-10,Scotland,Belgium,1,0,UEFA Euro qualification,Aberdeen,Scotland,False,1599.26,1701.44,-2.18,False,True,False,True,True,qualifier,True,False,False
3640,8629,1971-11-11,Australia,Israel,2,2,Friendly,Brisbane,Australia,False,1677.73,1579.13,198.6,True,False,False,False,False,friendly,True,False,False
3641,8630,1971-11-11,Thailand,Vietnam Republic,0,1,King's Cup,Bangkok,Thailand,False,1368.15,1428.02,40.12,False,False,False,False,True,other,True,False,False
3642,8631,1971-11-12,Indonesia,South Korea,0,0,King's Cup,Bangkok,Thailand,True,1574.83,1633.71,-58.88,False,False,False,False,True,other,False,False,False
3643,8632,1971-11-14,Albania,Turkey,3,0,UEFA Euro qualification,Tirana,Albania,False,1335.32,1486.88,-51.56,False,True,False,True,True,qualifier,True,False,False
3644,8633,1971-11-14,Australia,Israel,1,0,Friendly,Sydney,Australia,False,1672.56,1584.29,188.27,True,False,False,False,False,friendly,True,False,False
3645,8634,1971-11-14,Guinea,Tanzania,3,2,Friendly,Conakry,Guinea,False,1587.4,1392.84,294.55,True,False,False,False,False,friendly,True,False,False
3646,8635,1971-11-14,Malta,Hungary,0,2,FIFA World Cup qualification,Gżira,Malta,False,1374.37,1798.61,-324.24,False,True,False,False,True,qualifier,True,False,False
3647,8636,1971-11-14,Romania,Czechoslovakia,2,1,UEFA Euro qualification,Bucharest,Romania,False,1671.6,1731.38,40.22,False,True,False,True,True,qualifier,True,False,False
3648,8637,1971-11-14,South Korea,Vietnam Republic,1,1,King's Cup,Bangkok,Thailand,True,1631.19,1444.75,186.44,False,False,False,False,True,other,False,False,True
3649,8638,1971-11-14,Thailand,Indonesia,1,0,King's Cup,Bangkok,Thailand,False,1351.42,1577.35,-125.93,False,False,False,False,True,other,True,False,False
3650,8639,1971-11-16,Thailand,South Korea,0,1,King's Cup,Bangkok,Thailand,False,1371.63,1623.84,-152.2,False,False,False,False,True,other,True,False,False
3651,8640,1971-11-17,Bulgaria,Greece,2,2,Friendly,Sofia,Bulgaria,False,1645.78,1506.59,239.19,True,False,False,False,False,friendly,True,False,False
3652,8641,1971-11-17,Germany,Poland,0,0,UEFA Euro qualification,Hamburg,Germany,False,1931.3,1673.14,358.16,False,True,False,True,True,qualifier,True,False,False
3653,8642,1971-11-17,Netherlands,Luxembourg,8,0,UEFA Euro qualification,Eindhoven,Netherlands,False,1616.55,1193.32,523.23,False,True,False,True,True,qualifier,True,False,False
3654,8643,1971-11-19,Iraq,Kuwait,3,1,Friendly,Baghdad,Iraq,False,1575.33,1474.39,200.94,True,False,False,False,False,friendly,True,False,False
3655,8644,1971-11-20,Cuba,Costa Rica,0,3,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1276.07,1710.04,-433.97,False,False,False,True,True,continental,False,False,False
3656,8645,1971-11-20,Italy,Austria,2,2,UEFA Euro qualification,Rome,Italy,False,1893.23,1646.16,347.07,False,True,False,True,True,qualifier,True,False,False
3657,8646,1971-11-21,Australia,Israel,1,3,Friendly,Melbourne,Australia,False,1677.62,1579.24,198.38,True,False,False,False,False,friendly,True,False,False
3658,8647,1971-11-21,Haiti,Mexico,0,0,CONCACAF Championship,San Fernando,Trinidad and Tobago,True,1532.92,1648.49,-115.57,False,False,False,True,True,continental,False,False,False
3659,8648,1971-11-21,Portugal,Belgium,1,1,UEFA Euro qualification,Lisbon,Portugal,False,1659.21,1681.31,77.9,False,True,False,True,True,qualifier,True,False,False
3660,8649,1971-11-21,Trinidad and Tobago,Honduras,1,1,CONCACAF Championship,San Fernando,Trinidad and Tobago,False,1432.72,1502.91,29.8,False,False,False,True,True,continental,True,False,False
3661,8650,1971-11-23,Cuba,Honduras,3,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1269.42,1505.05,-235.63,False,False,False,True,True,continental,False,False,False
3662,8651,1971-11-24,Costa Rica,Haiti,0,0,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1716.69,1540.94,175.75,False,False,False,True,True,continental,False,False,False
3663,8652,1971-11-24,Libya,Algeria,0,0,Friendly,Tripoli,Libya,False,1506.42,1535.56,70.86,True,False,False,False,False,friendly,True,False,False
3664,8653,1971-11-24,Romania,Wales,2,0,UEFA Euro qualification,Bucharest,Romania,False,1689.3,1532.68,256.61,False,True,False,True,True,qualifier,True,False,False
3665,8654,1971-11-24,Spain,Cyprus,7,0,UEFA Euro qualification,Granada,Spain,False,1722.38,1268.56,553.82,False,True,False,True,True,qualifier,True,False,False
3666,8655,1971-11-26,Trinidad and Tobago,Mexico,0,2,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False,1430.58,1640.47,-109.89,False,False,False,True,True,continental,True,False,False
3667,8656,1971-11-27,Costa Rica,Honduras,2,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1705.02,1445.41,259.61,False,False,False,True,True,continental,False,False,False
3668,8657,1971-11-27,Grenada,Saint Lucia,5,2,Windward Islands Tournament,Roseau,Dominica,True,1643.54,1448.02,195.52,False,False,False,False,True,other,False,False,False
3669,8658,1971-11-27,Nigeria,Burkina Faso,4,0,Friendly,Lagos,Nigeria,False,1584.31,1442.45,241.86,True,False,False,False,False,friendly,True,False,False
3670,8659,1971-11-28,Cuba,Mexico,0,1,CONCACAF Championship,San Fernando,Trinidad and Tobago,True,1329.06,1666.49,-337.43,False,False,False,True,True,continental,False,False,False
3671,8660,1971-11-28,Dominica,Saint Vincent and the Grenadines,3,0,Windward Islands Tournament,Roseau,Dominica,False,1330.92,1578.39,-147.46,False,False,False,False,True,other,True,False,False
3672,8661,1971-11-28,Trinidad and Tobago,Haiti,1,6,CONCACAF Championship,Arima,Trinidad and Tobago,False,1404.56,1552.61,-48.05,False,False,False,True,True,continental,True,False,False
3673,8662,1971-11-30,Barbados,Curaçao,1,3,Friendly,Bridgetown,Barbados,False,1367.33,1472.4,-5.07,True,False,False,False,False,friendly,True,False,False
3674,8663,1971-11-30,Grenada,Saint Vincent and the Grenadines,1,1,Windward Islands Tournament,Roseau,Dominica,True,1656.4,1541.62,114.78,False,False,False,False,True,other,False,False,False
3675,8664,1971-11-30,Togo,Burkina Faso,1,0,Friendly,Lomé,Togo,False,1468.83,1434.99,133.84,True,False,False,False,False,friendly,True,False,False
3676,8665,1971-11-30,Trinidad and Tobago,Cuba,2,2,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False,1361.43,1322.79,138.64,False,False,False,True,True,continental,True,False,False
3677,8666,1971-12-01,Dominica,Saint Lucia,2,2,Windward Islands Tournament,Roseau,Dominica,False,1367.69,1435.16,32.53,False,False,False,False,True,other,True,False,False
3678,8667,1971-12-01,Greece,England,0,2,UEFA Euro qualification,Piraeus,Greece,False,1512.56,1896.6,-284.04,False,True,False,True,True,qualifier,True,False,False
3679,8668,1971-12-01,Guinea,Nigeria,3,0,Friendly,Conakry,Guinea,False,1590.5,1591.78,98.72,True,False,False,False,False,friendly,True,False,False
3680,8669,1971-12-01,Haiti,Honduras,3,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1595.74,1436.25,159.49,False,False,False,True,True,continental,False,False,False
3681,8670,1971-12-01,Netherlands,Scotland,2,1,Friendly,Amsterdam,Netherlands,False,1621.01,1619.38,101.62,True,False,False,False,False,friendly,True,False,False
3682,8671,1971-12-02,Costa Rica,Mexico,0,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1714.19,1672.76,41.43,False,False,False,True,True,continental,False,False,False
3683,8672,1971-12-04,Bulgaria,France,2,1,UEFA Euro qualification,Sofia,Bulgaria,False,1639.81,1663.24,76.57,False,True,False,True,True,qualifier,True,False,False
3684,8673,1971-12-04,Cuba,Haiti,0,0,CONCACAF Championship,San Fernando,Trinidad and Tobago,True,1332.27,1617.14,-284.87,False,False,False,True,True,continental,False,False,False
3685,8674,1971-12-04,Dominica,Grenada,3,0,Windward Islands Tournament,Roseau,Dominica,False,1366.29,1651.62,-185.33,False,False,False,False,True,other,True,False,False
3686,8675,1971-12-04,Honduras,Mexico,1,2,CONCACAF Championship,Port of Spain,Trinidad and Tobago,True,1414.85,1700.72,-285.87,False,False,False,True,True,continental,False,False,False
3687,8676,1971-12-04,Sierra Leone,Nigeria,0,1,Friendly,Freetown,Sierra Leone,False,1470.31,1579.12,-8.81,True,False,False,False,False,friendly,True,False,False
3688,8677,1971-12-05,Kenya,Zambia,1,0,Friendly,Kisumu,Kenya,False,1526.46,1581.82,44.64,True,False,False,False,False,friendly,True,False,False
3689,8678,1971-12-05,Tanzania,Burundi,4,1,Friendly,Dar es Salaam,Tanzania,False,1389.74,1478.64,11.1,True,False,False,False,False,friendly,True,False,False
3690,8679,1971-12-05,Trinidad and Tobago,Costa Rica,3,1,CONCACAF Championship,Port of Spain,Trinidad and Tobago,False,1351.95,1686.22,-234.27,False,False,False,True,True,continental,True,False,False
3691,8680,1971-12-05,Turkey,Poland,1,0,UEFA Euro qualification,İzmir,Turkey,False,1446.72,1688.62,-141.9,False,True,False,True,True,qualifier,True,False,False
3692,8681,1971-12-08,Kenya,Zambia,3,2,Friendly,Nakuru,Kenya,False,1535.18,1573.1,62.08,True,False,False,False,False,friendly,True,False,False
3693,8682,1971-12-08,Malta,Algeria,1,1,Friendly,Gżira,Malta,False,1366.34,1537.57,-71.24,True,False,False,False,False,friendly,True,False,False
3694,8683,1971-12-09,Tanzania,China,1,1,Friendly,Dar es Salaam,Tanzania,False,1406.68,1700.3,-193.62,True,False,False,False,False,friendly,True,False,False
3695,8684,1971-12-10,Kuwait,Iraq,1,1,AFC Asian Cup qualification,Kuwait City,Kuwait,False,1467.21,1582.51,-15.3,False,True,False,True,True,qualifier,True,False,False
3696,8685,1971-12-11,Bahrain,Lebanon,3,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1393.44,1474.07,-80.63,False,True,False,True,True,qualifier,False,False,False
3697,8686,1971-12-11,Syria,Jordan,0,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1520.91,1356.12,164.79,False,True,False,True,True,qualifier,False,False,False
3698,8687,1971-12-12,Burkina Faso,Togo,1,2,Friendly,Ouagadougou,Upper Volta,False,1428.66,1475.15,53.51,True,False,False,False,False,friendly,False,False,False
3699,8688,1971-12-12,Cambodia,Thailand,1,1,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1400.64,1362.81,37.83,False,False,False,False,True,other,False,False,False
3700,8689,1971-12-12,Kenya,Zambia,0,2,Friendly,Nairobi,Kenya,False,1543.41,1564.87,78.54,True,False,False,False,False,friendly,True,False,False
3701,8690,1971-12-12,Malaysia,Laos,5,0,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,False,1490.35,1286.06,304.29,False,False,False,False,True,other,True,False,False
3702,8691,1971-12-12,Myanmar,Vietnam Republic,0,0,Southeast Asian Peninsular Games,Kuala Lumpur,Malaysia,True,1760.98,1452.1,308.88,False,False,False,False,True,other,False,False,False
3703,8692,1971-12-12,Tanzania,China,3,4,Friendly,Dar es Salaam,Tanzania,False,1411.74,1695.24,-183.5,True,False,False,False,False,friendly,True,False,False
3704,8693,1971-12-13,Iraq,Sri Lanka,5,0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,1581.63,1371.2,210.43,False,True,False,True,True,qualifier,False,False,False
